id,date,region,latitude,longitude,soil_type,crop_type,month,year,lst_celsius,ndvi,savi,evi,ta_celsius,rh_percent,wind_ms,solar_wm2,vpd_kpa,et0_mm_day,soil_moisture,field_capacity,wilting_point,irrigation_event,cwsi,stress_label
132,2021-05-12,Nabeul,36.45,10.73,sandy,Citrus,5,2021,24.65,0.1602,0.1447,0.2741,22.02,58.48,4.29,700.8,1.0988,1.549,0.108,0.18,0.06,0,0.3888,mild
133,2023-07-21,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,7,2023,39.23,0.2129,0.1863,0.3516,33.31,34.76,0.72,691.4,3.3392,1.975,0.1521,0.28,0.1,0,0.5653,medium
134,2021-12-24,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,12,2021,14.76,0.2479,0.2126,0.4001,12.24,75.02,1.24,175.8,0.356,0.585,0.2213,0.28,0.1,0,0.4355,mild
135,2023-01-02,Nabeul,36.45,10.73,sandy,Olive,1,2023,15.75,0.1105,0.1029,0.1957,11.92,65.0,5.24,259.6,0.4884,0.704,0.1135,0.18,0.06,0,0.6244,medium
136,2022-02-15,Nabeul,36.45,10.73,sandy,Olive,2,2022,15.37,0.0329,0.0322,0.0616,12.01,65.0,1.92,353.0,0.4913,0.823,0.0701,0.18,0.06,1,0.5819,medium
137,2023-04-06,Nabeul,36.45,10.73,sandy,Barley,4,2023,25.06,0.226,0.1963,0.37,20.18,50.0,2.46,536.5,1.182,1.293,0.1089,0.18,0.06,0,0.6917,medium
138,2022-12-20,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,12,2022,13.16,0.2633,0.2239,0.4209,11.5,69.24,0.79,157.5,0.4173,0.54,0.1958,0.28,0.1,0,0.3189,mild
139,2022-03-02,Sfax,34.74,10.76,sandy-loam,Citrus,3,2022,24.12,0.1325,0.1217,0.231,18.55,59.4,2.93,489.2,0.8673,1.181,0.1622,0.28,0.1,1,0.6912,medium
140,2023-06-06,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,6,2023,40.7,0.0908,0.0856,0.1631,30.91,26.34,3.33,723.9,3.2917,1.926,0.1159,0.28,0.1,1,0.8311,high
141,2022-10-05,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,10,2022,32.08,0.1543,0.1399,0.2651,26.0,51.87,3.34,418.5,1.6183,1.317,0.1393,0.28,0.1,1,0.6735,medium
142,2021-06-24,Kairouan,35.67,10.1,clay-loam,Barley,6,2021,25.91,0.267,0.2265,0.4257,25.46,66.31,4.42,782.5,1.0969,1.778,0.3165,0.36,0.18,0,0.1369,low
143,2022-11-17,Béja,36.73,9.18,loam,Citrus,11,2022,22.87,0.1937,0.1715,0.324,19.64,63.05,3.84,287.6,0.8449,0.933,0.1805,0.32,0.12,1,0.5245,medium
144,2021-01-07,Gafsa,34.43,8.78,sandy,Olive,1,2021,20.7,0.01,0.0099,0.0191,13.54,49.35,3.81,220.5,0.786,0.684,0.0624,0.18,0.06,0,0.9204,extreme
145,2023-06-26,Gafsa,34.43,8.78,sandy,Barley,6,2023,34.39,0.01,0.0099,0.0191,25.9,27.86,3.53,816.6,2.4114,1.835,0.0647,0.18,0.06,0,0.8044,high
146,2023-08-23,Nabeul,36.45,10.73,sandy,Potato,8,2023,30.38,0.4135,0.324,0.603,30.27,58.74,4.88,763.3,1.7777,1.951,0.18,0.18,0.06,0,0.1301,low
147,2022-09-24,Nabeul,36.45,10.73,sandy,Barley,9,2022,33.25,0.0703,0.0671,0.1281,26.75,40.91,5.53,509.5,2.0765,1.478,0.0751,0.18,0.06,0,0.7468,high
148,2022-01-15,Nabeul,36.45,10.73,sandy,Wheat,1,2022,13.21,0.0822,0.0779,0.1486,9.34,61.82,5.27,195.2,0.4486,0.557,0.0843,0.18,0.06,0,0.6383,medium
149,2021-02-25,Gabès,33.88,9.79,sandy,Barley,2,2021,24.26,0.1397,0.1277,0.2424,18.88,62.9,5.31,347.9,0.8093,1.006,0.0967,0.18,0.06,1,0.6898,medium
150,2023-08-25,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,8,2023,32.96,0.2915,0.2439,0.4576,32.7,54.78,3.02,620.4,2.2367,1.848,0.2506,0.28,0.1,0,0.1191,low
151,2021-09-08,Nabeul,36.45,10.73,sandy,Potato,9,2021,29.61,0.0895,0.0844,0.1609,24.93,36.78,2.49,531.4,1.9948,1.447,0.0984,0.18,0.06,0,0.5986,medium
152,2023-03-25,Sfax,34.74,10.76,sandy-loam,Tomato,3,2023,24.67,0.1353,0.124,0.2354,19.22,53.32,1.02,503.6,1.0402,1.221,0.1498,0.28,0.1,1,0.6871,medium
153,2022-11-01,Kairouan,35.67,10.1,clay-loam,Potato,11,2022,21.64,0.2224,0.1936,0.365,19.06,67.14,0.57,271.5,0.7245,0.892,0.2818,0.36,0.18,0,0.3894,mild
154,2021-09-23,Sfax,34.74,10.76,sandy-loam,Barley,9,2021,43.55,0.01,0.0099,0.0191,32.69,31.54,3.58,562.6,3.3844,1.76,0.106,0.28,0.1,0,0.8944,high
155,2022-11-09,Sfax,34.74,10.76,sandy-loam,Wheat,11,2022,26.0,0.1313,0.1207,0.2292,22.58,76.75,0.69,257.5,0.6369,0.952,0.1678,0.28,0.1,0,0.4685,mild
156,2023-03-07,Sfax,34.74,10.76,sandy-loam,Pepper,3,2023,16.12,0.2879,0.2414,0.453,14.15,61.48,5.08,404.2,0.622,0.944,0.2285,0.28,0.1,0,0.3684,mild
157,2022-01-25,Bizerte,37.27,9.87,loam,Potato,1,2022,16.92,0.2299,0.1992,0.3754,14.62,70.56,2.73,262.9,0.4899,0.772,0.2339,0.32,0.12,0,0.4695,mild
158,2023-08-05,Béja,36.73,9.18,loam,Potato,8,2023,39.12,0.0954,0.0896,0.1707,33.92,44.23,3.91,703.1,2.9525,2.015,0.1695,0.32,0.12,1,0.5338,medium
159,2022-06-28,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,6,2022,37.61,0.1389,0.127,0.2411,31.71,43.23,4.82,824.4,2.6546,2.089,0.1418,0.28,0.1,1,0.6034,medium
160,2023-09-13,Gafsa,34.43,8.78,sandy,Wheat,9,2023,38.27,0.091,0.0858,0.1635,32.58,48.56,1.51,674.0,2.5269,1.922,0.0888,0.18,0.06,1,0.5619,medium
161,2022-07-11,Nabeul,36.45,10.73,sandy,Barley,7,2022,32.24,0.1005,0.0941,0.1793,27.07,36.77,5.63,920.4,2.2642,2.0,0.1025,0.18,0.06,0,0.5807,medium
162,2022-07-18,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,7,2022,27.2,0.3078,0.2553,0.4784,28.07,59.34,2.53,864.0,1.5435,1.981,0.2041,0.28,0.1,0,0.0401,low
163,2021-08-18,Kairouan,35.67,10.1,clay-loam,Barley,8,2021,36.09,0.2014,0.1775,0.3352,33.0,49.39,1.77,737.2,2.5459,2.027,0.2812,0.36,0.18,0,0.3844,mild
164,2021-05-11,Nabeul,36.45,10.73,sandy,Pepper,5,2021,21.46,0.1584,0.1432,0.2714,19.21,59.98,1.57,710.2,0.8912,1.449,0.099,0.18,0.06,1,0.3985,mild
165,2022-02-23,Sfax,34.74,10.76,sandy-loam,Olive,2,2022,18.98,0.0431,0.0419,0.0802,13.49,62.94,1.51,261.6,0.5731,0.744,0.1363,0.28,0.1,0,0.7356,medium
166,2023-09-24,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,9,2023,38.14,0.0644,0.0617,0.118,29.66,30.46,5.23,531.9,2.8934,1.608,0.1231,0.28,0.1,1,0.7788,high
167,2023-05-10,Sfax,34.74,10.76,sandy-loam,Wheat,5,2023,35.03,0.0146,0.0145,0.0278,25.28,43.77,1.04,654.1,1.8116,1.619,0.1053,0.28,0.1,1,0.9967,extreme
168,2021-07-24,Nabeul,36.45,10.73,sandy,Citrus,7,2021,43.59,0.0713,0.068,0.1298,33.32,30.89,4.4,821.2,3.5404,2.153,0.0717,0.18,0.06,0,0.9274,extreme
169,2022-05-23,Bizerte,37.27,9.87,loam,Citrus,5,2022,25.16,0.1609,0.1452,0.2752,23.54,49.67,1.17,653.5,1.4612,1.553,0.1911,0.32,0.12,0,0.3231,mild
170,2022-09-10,Nabeul,36.45,10.73,sandy,Citrus,9,2022,28.38,0.1899,0.1684,0.3184,25.65,48.36,5.24,648.6,1.7002,1.626,0.132,0.18,0.06,0,0.4231,mild
171,2022-01-19,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,1,2022,19.2,0.0725,0.0691,0.132,14.39,65.0,1.5,215.7,0.5738,0.695,0.1236,0.28,0.1,1,0.6565,medium
172,2023-10-11,Kairouan,35.67,10.1,clay-loam,Tomato,10,2023,27.21,0.1447,0.1319,0.2502,22.64,58.14,3.18,379.1,1.1507,1.157,0.2359,0.36,0.18,0,0.5959,medium
173,2021-10-05,Gabès,33.88,9.79,sandy,Barley,10,2021,33.67,0.096,0.0902,0.1718,28.39,55.49,3.05,495.0,1.721,1.51,0.0853,0.18,0.06,0,0.6063,medium
174,2021-08-15,Nabeul,36.45,10.73,sandy,Tomato,8,2021,34.03,0.1111,0.1034,0.1967,29.48,36.19,3.66,737.7,2.6273,1.887,0.0727,0.18,0.06,1,0.5268,medium
175,2022-10-26,Béja,36.73,9.18,loam,Barley,10,2022,26.84,0.1133,0.1053,0.2002,22.65,56.36,3.93,514.5,1.2006,1.348,0.1806,0.32,0.12,1,0.6186,medium
176,2021-04-27,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,4,2021,23.53,0.5198,0.3859,0.7137,23.42,74.67,3.75,451.4,0.7297,1.287,0.2503,0.28,0.1,0,0.1253,low
177,2023-10-01,Béja,36.73,9.18,loam,Wheat,10,2023,27.57,0.2248,0.1954,0.3684,26.44,69.02,1.1,424.2,1.069,1.339,0.2336,0.32,0.12,0,0.2668,mild
178,2021-03-16,Nabeul,36.45,10.73,sandy,Potato,3,2021,16.89,0.1039,0.0971,0.1849,12.78,58.78,5.75,387.9,0.6085,0.885,0.079,0.18,0.06,1,0.6535,medium
179,2022-10-06,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,10,2022,24.45,0.2589,0.2207,0.4149,24.37,71.3,2.9,386.2,0.8754,1.218,0.2248,0.28,0.1,0,0.1456,low
180,2023-12-24,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,12,2023,25.56,0.0389,0.0379,0.0725,19.31,48.57,4.77,168.7,1.152,0.708,0.1315,0.28,0.1,1,0.7716,high
181,2022-06-14,Nabeul,36.45,10.73,sandy,Potato,6,2022,38.37,0.0543,0.0523,0.1001,31.58,34.19,1.86,902.7,3.055,2.18,0.0911,0.18,0.06,0,0.6757,medium
182,2022-10-09,Sfax,34.74,10.76,sandy-loam,Olive,10,2022,31.7,0.0543,0.0524,0.1002,26.62,53.17,0.95,464.9,1.6325,1.407,0.1467,0.28,0.1,1,0.6134,medium
183,2023-07-08,Gafsa,34.43,8.78,sandy,Citrus,7,2023,36.61,0.1418,0.1295,0.2457,32.49,42.26,1.78,735.7,2.8225,2.004,0.1126,0.18,0.06,0,0.4236,mild
184,2022-05-26,Bizerte,37.27,9.87,loam,Wheat,5,2022,25.0,0.1982,0.1749,0.3304,20.99,43.4,3.64,579.3,1.4065,1.372,0.1866,0.32,0.12,1,0.5918,medium
185,2023-06-22,Gabès,33.88,9.79,sandy,Pepper,6,2023,44.54,0.0608,0.0584,0.1117,33.42,25.38,0.31,655.4,3.8436,1.927,0.0686,0.18,0.06,1,0.885,high
186,2022-10-05,Gafsa,34.43,8.78,sandy,Wheat,10,2022,25.92,0.3936,0.3116,0.5807,26.61,78.17,3.85,501.7,0.7609,1.462,0.1783,0.18,0.06,0,0.0601,low
187,2021-07-11,Gabès,33.88,9.79,sandy,Barley,7,2021,31.64,0.2218,0.1931,0.3641,31.79,53.81,1.26,952.5,2.1707,2.249,0.1293,0.18,0.06,0,0.0971,low
188,2023-08-05,Gabès,33.88,9.79,sandy,Wheat,8,2023,36.45,0.3789,0.3023,0.5639,35.53,56.57,4.04,823.5,2.5142,2.249,0.18,0.18,0.06,0,0.1382,low
189,2022-09-12,Nabeul,36.45,10.73,sandy,Pepper,9,2022,30.5,0.3228,0.2655,0.497,29.25,65.75,4.21,528.2,1.3921,1.589,0.1459,0.18,0.06,0,0.2222,low
190,2023-11-15,Béja,36.73,9.18,loam,Wheat,11,2023,14.29,0.3183,0.2624,0.4914,14.01,85.58,0.89,250.8,0.2308,0.74,0.2741,0.32,0.12,0,0.1931,low
191,2023-08-22,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,8,2023,30.16,0.4411,0.3407,0.633,30.02,49.97,5.35,626.2,2.1256,1.759,0.2031,0.28,0.1,0,0.1215,low
192,2023-02-16,Gabès,33.88,9.79,sandy,Wheat,2,2023,20.13,0.2554,0.2182,0.4103,17.73,66.07,4.89,356.2,0.6886,0.985,0.1448,0.18,0.06,0,0.4093,mild
193,2021-06-18,Béja,36.73,9.18,loam,Potato,6,2021,30.68,0.1918,0.17,0.3213,27.34,44.46,0.52,849.5,2.0202,1.933,0.2193,0.32,0.12,0,0.427,mild
194,2022-05-17,Sfax,34.74,10.76,sandy-loam,Potato,5,2022,25.83,0.5863,0.4213,0.7766,24.44,59.28,3.63,599.7,1.2475,1.52,0.2555,0.28,0.1,0,0.2306,low
195,2021-11-22,Sfax,34.74,10.76,sandy-loam,Citrus,11,2021,18.52,0.2273,0.1973,0.3718,16.74,66.08,4.97,337.2,0.6464,0.932,0.1648,0.28,0.1,0,0.2957,mild
196,2023-01-16,Kairouan,35.67,10.1,clay-loam,Citrus,1,2023,13.01,0.3327,0.2721,0.5091,10.67,69.18,4.51,196.4,0.3957,0.586,0.2903,0.36,0.18,0,0.409,mild
197,2022-08-06,Kairouan,35.67,10.1,clay-loam,Pepper,8,2022,39.9,0.0158,0.0156,0.03,31.07,25.74,1.5,684.8,3.3499,1.879,0.1908,0.36,0.18,1,0.7594,high
198,2022-04-03,Nabeul,36.45,10.73,sandy,Pepper,4,2022,24.07,0.1716,0.1539,0.2914,21.28,64.87,6.02,620.9,0.8891,1.431,0.1099,0.18,0.06,0,0.4299,mild
199,2022-09-02,Nabeul,36.45,10.73,sandy,Citrus,9,2022,31.01,0.2138,0.187,0.3528,28.16,48.38,5.05,601.4,1.9699,1.656,0.132,0.18,0.06,0,0.3743,mild
200,2021-08-15,Gabès,33.88,9.79,sandy,Wheat,8,2021,50.07,0.0757,0.072,0.1375,36.61,19.27,4.78,752.3,4.959,2.193,0.0763,0.18,0.06,1,0.9565,extreme
201,2022-09-22,Gabès,33.88,9.79,sandy,Wheat,9,2022,33.29,0.3589,0.2894,0.5405,32.78,70.93,2.57,580.9,1.4439,1.791,0.1564,0.18,0.06,0,0.1254,low
202,2022-06-12,Gabès,33.88,9.79,sandy,Olive,6,2022,36.38,0.1621,0.1462,0.277,29.67,46.35,0.74,765.4,2.2339,1.93,0.0937,0.18,0.06,0,0.6985,medium
203,2021-03-10,Kairouan,35.67,10.1,clay-loam,Barley,3,2021,15.21,0.3721,0.298,0.556,12.69,59.52,4.33,482.9,0.5939,0.984,0.2953,0.36,0.18,0,0.3964,mild
204,2023-06-14,Gafsa,34.43,8.78,sandy,Potato,6,2023,31.06,0.1709,0.1534,0.2903,28.22,44.86,2.34,798.1,2.1118,1.911,0.1105,0.18,0.06,0,0.3529,mild
205,2022-12-18,Kairouan,35.67,10.1,clay-loam,Olive,12,2022,10.43,0.2532,0.2165,0.4073,11.12,81.66,4.6,210.3,0.2426,0.616,0.3338,0.36,0.18,0,0.0379,low
206,2022-01-13,Nabeul,36.45,10.73,sandy,Wheat,1,2022,15.39,0.3035,0.2523,0.4729,15.26,92.0,5.43,257.7,0.1388,0.78,0.1593,0.18,0.06,0,0.1247,low
207,2023-01-05,Kairouan,35.67,10.1,clay-loam,Barley,1,2023,16.53,0.1069,0.0997,0.1898,13.27,65.0,2.88,203.1,0.5334,0.651,0.2219,0.36,0.18,1,0.516,medium
208,2023-09-02,Sfax,34.74,10.76,sandy-loam,Pepper,9,2023,33.49,0.1418,0.1295,0.2457,27.84,47.75,5.13,584.3,1.9572,1.621,0.1747,0.28,0.1,0,0.5939,medium
209,2021-10-20,Bizerte,37.27,9.87,loam,Olive,10,2021,21.35,0.1167,0.1082,0.2058,19.06,58.12,5.95,441.4,0.9237,1.138,0.1914,0.32,0.12,0,0.3893,mild
210,2023-05-27,Nabeul,36.45,10.73,sandy,Citrus,5,2023,27.12,0.0829,0.0785,0.1497,21.47,53.14,2.81,550.9,1.1991,1.354,0.0937,0.18,0.06,1,0.7361,medium
211,2022-08-19,Gabès,33.88,9.79,sandy,Pepper,8,2022,44.81,0.1193,0.1104,0.2099,36.9,34.93,3.22,655.1,4.0601,2.057,0.0718,0.18,0.06,1,0.645,medium
212,2023-09-07,Nabeul,36.45,10.73,sandy,Wheat,9,2023,30.24,0.1283,0.1182,0.2245,24.8,38.68,4.66,709.5,1.9198,1.667,0.1035,0.18,0.06,0,0.6604,medium
213,2023-04-05,Gafsa,34.43,8.78,sandy,Wheat,4,2023,19.98,0.3549,0.2868,0.5358,17.56,60.64,5.49,593.5,0.7905,1.266,0.1354,0.18,0.06,0,0.3787,mild
214,2022-09-25,Bizerte,37.27,9.87,loam,Pepper,9,2022,24.39,0.2946,0.2461,0.4616,24.29,64.16,4.4,539.3,1.0883,1.436,0.2514,0.32,0.12,0,0.1613,low
215,2021-01-16,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,1,2021,21.24,0.0841,0.0796,0.1518,16.3,56.38,1.91,168.0,0.8084,0.649,0.141,0.28,0.1,1,0.6462,medium
216,2023-02-27,Nabeul,36.45,10.73,sandy,Wheat,2,2023,21.09,0.0578,0.0556,0.1063,15.59,50.0,4.67,279.0,0.8858,0.82,0.0839,0.18,0.06,0,0.7556,high
217,2022-02-25,Nabeul,36.45,10.73,sandy,Barley,2,2022,10.93,0.1368,0.1253,0.2379,9.85,71.44,1.38,333.4,0.3472,0.742,0.1141,0.18,0.06,0,0.2563,mild
218,2022-08-22,Kairouan,35.67,10.1,clay-loam,Citrus,8,2022,35.71,0.0873,0.0825,0.1572,30.33,31.8,3.01,738.3,2.9488,1.922,0.2331,0.36,0.18,0,0.5133,medium
219,2023-08-09,Bizerte,37.27,9.87,loam,Potato,8,2023,36.34,0.2573,0.2195,0.4128,32.98,41.07,4.81,873.3,2.9599,2.205,0.2418,0.32,0.12,0,0.419,mild
220,2021-11-01,Bizerte,37.27,9.87,loam,Barley,11,2021,16.58,0.3448,0.2802,0.5238,16.04,81.9,1.4,236.1,0.3298,0.764,0.2949,0.32,0.12,0,0.1857,low
221,2022-07-15,Béja,36.73,9.18,loam,Wheat,7,2022,34.53,0.3015,0.2509,0.4704,33.43,53.63,0.54,843.5,2.3894,2.186,0.2739,0.32,0.12,0,0.2056,low
222,2022-07-09,Kairouan,35.67,10.1,clay-loam,Wheat,7,2022,38.56,0.1183,0.1096,0.2084,32.19,36.56,4.35,736.7,3.0496,1.994,0.2276,0.36,0.18,1,0.6343,medium
223,2023-10-03,Sfax,34.74,10.76,sandy-loam,Tomato,10,2023,26.54,0.1589,0.1436,0.2721,20.72,55.7,2.12,428.8,1.0825,1.172,0.175,0.28,0.1,0,0.7086,medium
224,2023-08-17,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,8,2023,39.04,0.1873,0.1664,0.3146,31.6,31.2,2.47,722.2,3.1985,1.951,0.1463,0.28,0.1,0,0.6957,medium
225,2022-09-16,Kairouan,35.67,10.1,clay-loam,Citrus,9,2022,29.48,0.1862,0.1655,0.313,26.77,54.59,3.98,678.2,1.5972,1.705,0.2571,0.36,0.18,0,0.3736,mild
226,2023-08-09,Gafsa,34.43,8.78,sandy,Potato,8,2023,40.63,0.0501,0.0484,0.0927,33.7,38.68,4.7,738.9,3.207,2.057,0.0786,0.18,0.06,0,0.6226,medium
227,2021-11-20,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,11,2021,20.01,0.2345,0.2027,0.3817,17.38,63.3,1.43,304.0,0.7285,0.901,0.1905,0.28,0.1,0,0.3831,mild
228,2021-01-28,Nabeul,36.45,10.73,sandy,Wheat,1,2021,13.26,0.25,0.2141,0.4029,10.65,70.75,1.08,255.1,0.3752,0.668,0.1324,0.18,0.06,0,0.4605,mild
229,2021-04-20,Nabeul,36.45,10.73,sandy,Wheat,4,2021,23.05,0.2392,0.2061,0.3882,20.35,58.84,5.2,626.2,0.9834,1.403,0.1092,0.18,0.06,0,0.4689,mild
230,2021-05-26,Nabeul,36.45,10.73,sandy,Olive,5,2021,22.98,0.3003,0.2501,0.4688,22.17,71.05,4.78,794.9,0.7735,1.656,0.1784,0.18,0.06,0,0.2052,low
231,2021-08-13,Bizerte,37.27,9.87,loam,Citrus,8,2021,36.24,0.2183,0.1905,0.3592,33.82,49.61,5.76,652.7,2.6544,1.938,0.2524,0.32,0.12,0,0.3007,mild
232,2022-06-23,Nabeul,36.45,10.73,sandy,Barley,6,2022,31.42,0.3345,0.2734,0.5114,30.94,52.07,5.13,776.1,2.146,1.995,0.1706,0.18,0.06,0,0.1508,low
233,2021-02-06,Sfax,34.74,10.76,sandy-loam,Wheat,2,2021,21.23,0.1027,0.0961,0.183,15.82,57.47,5.2,352.2,0.7644,0.927,0.1583,0.28,0.1,1,0.6866,medium
234,2023-01-01,Bizerte,37.27,9.87,loam,Olive,1,2023,12.59,0.2264,0.1966,0.3705,13.07,77.94,5.72,200.1,0.332,0.642,0.2789,0.32,0.12,0,0.0385,low
235,2021-04-23,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,4,2021,23.31,0.2394,0.2063,0.3885,17.78,54.91,4.7,516.9,0.9179,1.189,0.1666,0.28,0.1,0,0.7075,medium
236,2021-11-15,Béja,36.73,9.18,loam,Potato,11,2021,13.29,0.3023,0.2515,0.4714,12.73,72.38,2.37,303.8,0.4063,0.782,0.2532,0.32,0.12,0,0.1748,low
237,2023-01-09,Gabès,33.88,9.79,sandy,Wheat,1,2023,19.83,0.095,0.0893,0.1701,15.42,65.0,2.61,258.1,0.6132,0.784,0.0917,0.18,0.06,1,0.6345,medium
238,2022-06-14,Bizerte,37.27,9.87,loam,Potato,6,2022,31.19,0.195,0.1725,0.3258,29.57,52.6,5.28,779.2,1.9625,1.943,0.2264,0.32,0.12,0,0.2943,mild
239,2022-07-04,Kairouan,35.67,10.1,clay-loam,Barley,7,2022,28.93,0.2564,0.2188,0.4115,27.76,48.71,4.39,816.9,1.9114,1.913,0.2971,0.36,0.18,0,0.2005,low
240,2021-03-14,Nabeul,36.45,10.73,sandy,Pepper,3,2021,14.44,0.2551,0.2179,0.4098,13.41,61.44,0.93,407.6,0.5933,0.926,0.1333,0.18,0.06,0,0.2767,mild
241,2022-11-20,Sfax,34.74,10.76,sandy-loam,Wheat,11,2022,19.46,0.1582,0.143,0.2711,17.93,64.42,4.77,289.0,0.7312,0.893,0.1736,0.28,0.1,0,0.2646,mild
242,2022-07-25,Bizerte,37.27,9.87,loam,Olive,7,2022,34.95,0.1438,0.1312,0.2488,28.87,37.98,3.91,811.5,2.4651,1.953,0.1815,0.32,0.12,0,0.6897,medium
243,2023-03-14,Gabès,33.88,9.79,sandy,Pepper,3,2023,16.08,0.3388,0.2762,0.5165,16.48,72.17,2.36,391.3,0.5216,0.996,0.1704,0.18,0.06,0,0.0371,low
244,2023-10-02,Nabeul,36.45,10.73,sandy,Tomato,10,2023,25.9,0.01,0.0099,0.0191,18.87,41.39,1.05,395.9,1.2778,1.072,0.0656,0.18,0.06,1,0.8872,high
245,2023-11-15,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,11,2023,24.44,0.1981,0.1749,0.3304,20.94,61.95,5.7,234.5,0.9427,0.872,0.1898,0.28,0.1,0,0.4809,mild
246,2023-10-27,Gabès,33.88,9.79,sandy,Tomato,10,2023,25.86,0.1667,0.1499,0.2839,24.4,67.01,4.24,417.3,1.0085,1.267,0.1091,0.18,0.06,0,0.2456,mild
247,2022-03-16,Sfax,34.74,10.76,sandy-loam,Barley,3,2022,13.61,0.4227,0.3296,0.6131,12.66,79.16,1.44,499.4,0.3052,1.0,0.2139,0.28,0.1,0,0.2081,low
248,2022-05-02,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,5,2022,27.84,0.0723,0.069,0.1317,23.43,47.6,4.7,741.4,1.5109,1.65,0.1333,0.28,0.1,1,0.5469,medium
249,2022-04-16,Kairouan,35.67,10.1,clay-loam,Potato,4,2022,26.17,0.1141,0.106,0.2015,18.66,40.61,3.82,646.2,1.278,1.362,0.2194,0.36,0.18,1,0.9282,extreme
250,2021-11-16,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,11,2021,17.09,0.2551,0.2179,0.4098,15.58,66.44,3.35,316.1,0.5942,0.872,0.211,0.28,0.1,0,0.3075,mild
251,2022-04-16,Sfax,34.74,10.76,sandy-loam,Pepper,4,2022,28.05,0.2288,0.1984,0.3739,24.36,57.1,4.87,579.5,1.3082,1.491,0.2004,0.28,0.1,0,0.4623,mild
252,2023-09-02,Bizerte,37.27,9.87,loam,Wheat,9,2023,28.6,0.1236,0.1141,0.2169,24.25,46.21,5.5,535.6,1.6288,1.43,0.1779,0.32,0.12,1,0.6061,medium
253,2022-03-03,Béja,36.73,9.18,loam,Pepper,3,2022,17.97,0.1348,0.1236,0.2347,14.55,54.02,2.57,369.0,0.762,0.913,0.1979,0.32,0.12,0,0.5958,medium
254,2022-02-11,Gabès,33.88,9.79,sandy,Wheat,2,2022,14.94,0.4152,0.325,0.6049,15.38,86.11,2.83,268.5,0.2427,0.799,0.18,0.18,0.06,0,0.0377,low
255,2022-01-27,Sfax,34.74,10.76,sandy-loam,Tomato,1,2022,19.69,0.1947,0.1722,0.3254,17.35,79.62,1.26,240.3,0.4037,0.801,0.1929,0.28,0.1,0,0.4022,mild
256,2021-09-10,Bizerte,37.27,9.87,loam,Pepper,9,2021,26.63,0.1785,0.1594,0.3016,24.03,59.36,3.5,529.7,1.2147,1.414,0.1972,0.32,0.12,0,0.443,mild
257,2023-08-10,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,8,2023,42.81,0.1213,0.1122,0.2132,34.54,33.61,6.06,842.2,3.6388,2.232,0.1585,0.28,0.1,0,0.7172,medium
258,2021-06-15,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,6,2021,33.87,0.0652,0.0625,0.1194,25.77,32.22,2.56,705.1,2.2482,1.7,0.1293,0.28,0.1,0,0.7953,high
259,2021-03-17,Béja,36.73,9.18,loam,Olive,3,2021,20.58,0.01,0.0099,0.0191,15.01,50.0,5.83,424.0,0.8531,0.993,0.1311,0.32,0.12,1,0.8545,high
260,2021-08-01,Béja,36.73,9.18,loam,Tomato,8,2021,31.72,0.2944,0.2459,0.4613,28.46,51.81,0.96,829.3,1.8714,1.958,0.1976,0.32,0.12,0,0.4464,mild
261,2023-03-17,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,3,2023,21.24,0.0913,0.086,0.164,16.33,57.49,3.15,386.0,0.7892,0.985,0.1457,0.28,0.1,0,0.6577,medium
262,2023-11-04,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,11,2023,18.32,0.3847,0.306,0.5705,18.73,85.08,3.94,230.5,0.3223,0.815,0.261,0.28,0.1,0,0.045,low
263,2023-06-13,Gabès,33.88,9.79,sandy,Pepper,6,2023,29.19,0.2422,0.2084,0.3924,26.66,44.45,0.6,763.8,1.9413,1.806,0.0968,0.18,0.06,1,0.3213,mild
264,2021-05-13,Kairouan,35.67,10.1,clay-loam,Wheat,5,2021,26.23,0.1861,0.1654,0.3128,22.08,50.94,2.22,742.0,1.3032,1.596,0.2234,0.36,0.18,1,0.5537,medium
